epoca,a,b,mse
606,2.0000018834,1.0259573574,0.2317260944
607,2.0000018834,1.0259573574,0.2317260944
608,2.0000018834,1.0259573574,0.2317260944
609,2.0000018834,1.0259573574,0.2317260944
610,2.0000018834,1.0259573574,0.2317260944
611,2.0000018834,1.0259573574,0.2317260944
612,2.0000018834,1.0259573574,0.2317260944
613,2.0000018834,1.0259573574,0.2317260944
614,2.0000018834,1.0259573574,0.2317260944
615,2.0000018834,1.0259573574,0.2317260944
616,2.0000018834,1.0259573574,0.2317260944
617,2.0000018834,1.0259573574,0.2317260944
618,2.0000018834,1.0259573574,0.2317260944
619,2.0000018834,1.0259573574,0.2317260944
620,2.0000018834,1.0259573574,0.2317260944
621,2.0000018834,1.0259573574,0.2317260944
622,2.0000018834,1.0259573574,0.2317260944
623,2.0000018834,1.0259573574,0.2317260944
624,2.0000018834,1.0259573574,0.2317260944
625,2.0000018834,1.0259573574,0.2317260944
626,2.0000018834,1.0259573574,0.2317260944
627,2.0000018834,1.0259573574,0.2317260944
628,2.0000018834,1.0259573574,0.2317260944
629,2.0000018834,1.0259573574,0.2317260944
630,2.0000018834,1.0259573574,0.2317260944
631,2.0000018834,1.0259573574,0.2317260944
632,2.0000018834,1.0259573574,0.2317260944
633,2.0000018834,1.0259573574,0.2317260944
634,2.0000018834,1.0259573574,0.2317260944
635,2.0000018834,1.0259573574,0.2317260944
636,2.0000018834,1.0259573574,0.2317260944
637,2.0000018834,1.0259573574,0.2317260944
638,2.0000018834,1.0259573574,0.2317260944
639,2.0000018834,1.0259573574,0.2317260944
640,2.0000018834,1.0259573574,0.2317260944
641,2.0000018834,1.0259573574,0.2317260944
642,2.0000018834,1.0259573574,0.2317260944
643,2.0000018834,1.0259573574,0.2317260944
644,2.0000018834,1.0259573574,0.2317260944
645,2.0000018834,1.0259573574,0.2317260944
646,2.0000018834,1.0259573574,0.2317260944
647,2.0000018834,1.0259573574,0.2317260944
648,2.0000018834,1.0259573574,0.2317260944
649,2.0000018834,1.0259573574,0.2317260944
650,2.0000018834,1.0259573574,0.2317260944
651,2.0000018834,1.0259573574,0.2317260944
652,2.0000018834,1.0259573574,0.2317260944
653,2.0000018834,1.0259573574,0.2317260944
654,2.0000018834,1.0259573574,0.2317260944
655,2.0000018834,1.0259573574,0.2317260944
656,2.0000018834,1.0259573574,0.2317260944
657,2.0000018834,1.0259573574,0.2317260944
658,2.0000018834,1.0259573574,0.2317260944
659,2.0000018834,1.0259573574,0.2317260944
660,2.0000018834,1.0259573574,0.2317260944
661,2.0000018834,1.0259573574,0.2317260944
662,2.0000018834,1.0259573574,0.2317260944
663,2.0000018834,1.0259573574,0.2317260944
664,2.0000018834,1.0259573574,0.2317260944
665,2.0000018834,1.0259573574,0.2317260944
666,2.0000018834,1.0259573574,0.2317260944
667,2.0000018834,1.0259573574,0.2317260944
668,2.0000018834,1.0259573574,0.2317260944
669,2.0000018834,1.0259573574,0.2317260944
670,2.0000018834,1.0259573574,0.2317260944
671,2.0000018834,1.0259573574,0.2317260944
672,2.0000018834,1.0259573574,0.2317260944
673,2.0000018834,1.0259573574,0.2317260944
674,2.0000018834,1.0259573574,0.2317260944
675,2.0000018834,1.0259573574,0.2317260944
676,2.0000018834,1.0259573574,0.2317260944
677,2.0000018834,1.0259573574,0.2317260944
678,2.0000018834,1.0259573574,0.2317260944
679,2.0000018834,1.0259573574,0.2317260944
680,2.0000018834,1.0259573574,0.2317260944
681,2.0000018834,1.0259573574,0.2317260944
682,2.0000018834,1.0259573574,0.2317260944
683,2.0000018834,1.0259573574,0.2317260944
684,2.0000018834,1.0259573574,0.2317260944
685,2.0000018834,1.0259573574,0.2317260944
686,2.0000018834,1.0259573574,0.2317260944
687,2.0000018834,1.0259573574,0.2317260944
688,2.0000018834,1.0259573574,0.2317260944
689,2.0000018834,1.0259573574,0.2317260944
690,2.0000018834,1.0259573574,0.2317260944
691,2.0000018834,1.0259573574,0.2317260944
692,2.0000018834,1.0259573574,0.2317260944
693,2.0000018834,1.0259573574,0.2317260944
694,2.0000018834,1.0259573574,0.2317260944
695,2.0000018834,1.0259573574,0.2317260944
696,2.0000018834,1.0259573574,0.2317260944
697,2.0000018834,1.0259573574,0.2317260944
698,2.0000018834,1.0259573574,0.2317260944
699,2.0000018834,1.0259573574,0.2317260944
700,2.0000018834,1.0259573574,0.2317260944
701,2.0000018834,1.0259573574,0.2317260944
702,2.0000018834,1.0259573574,0.2317260944
703,2.0000018834,1.0259573574,0.2317260944
704,2.0000018834,1.0259573574,0.2317260944
705,2.0000018834,1.0259573574,0.2317260944
706,2.0000018834,1.0259573574,0.2317260944
707,2.0000018834,1.0259573574,0.2317260944
708,2.0000018834,1.0259573574,0.2317260944
709,2.0000018834,1.0259573574,0.2317260944
710,2.0000018834,1.0259573574,0.2317260944
711,2.0000018834,1.0259573574,0.2317260944
712,2.0000018834,1.0259573574,0.2317260944
713,2.0000018834,1.0259573574,0.2317260944
714,2.0000018834,1.0259573574,0.2317260944
715,2.0000018834,1.0259573574,0.2317260944
716,2.0000018834,1.0259573574,0.2317260944
717,2.0000018834,1.0259573574,0.2317260944
718,2.0000018834,1.0259573574,0.2317260944
719,2.0000018834,1.0259573574,0.2317260944
720,2.0000018834,1.0259573574,0.2317260944
721,2.0000018834,1.0259573574,0.2317260944
722,2.0000018834,1.0259573574,0.2317260944
723,2.0000018834,1.0259573574,0.2317260944
724,2.0000018834,1.0259573574,0.2317260944
725,2.0000018834,1.0259573574,0.2317260944
726,2.0000018834,1.0259573574,0.2317260944
727,2.0000018834,1.0259573574,0.2317260944
728,2.0000018834,1.0259573574,0.2317260944
729,2.0000018834,1.0259573574,0.2317260944
730,2.0000018834,1.0259573574,0.2317260944
731,2.0000018834,1.0259573574,0.2317260944
732,2.0000018834,1.0259573574,0.2317260944
733,2.0000018834,1.0259573574,0.2317260944
734,2.0000018834,1.0259573574,0.2317260944
735,2.0000018834,1.0259573574,0.2317260944
736,2.0000018834,1.0259573574,0.2317260944
737,2.0000018834,1.0259573574,0.2317260944
738,2.0000018834,1.0259573574,0.2317260944
739,2.0000018834,1.0259573574,0.2317260944
740,2.0000018834,1.0259573574,0.2317260944
741,2.0000018834,1.0259573574,0.2317260944
742,2.0000018834,1.0259573574,0.2317260944
743,2.0000018834,1.0259573574,0.2317260944
744,2.0000018834,1.0259573574,0.2317260944
745,2.0000018834,1.0259573574,0.2317260944
746,2.0000018834,1.0259573574,0.2317260944
747,2.0000018834,1.0259573574,0.2317260944
748,2.0000018834,1.0259573574,0.2317260944
749,2.0000018834,1.0259573574,0.2317260944
750,2.0000018834,1.0259573574,0.2317260944
751,2.0000018834,1.0259573574,0.2317260944
752,2.0000018834,1.0259573574,0.2317260944
753,2.0000018834,1.0259573574,0.2317260944
754,2.0000018834,1.0259573574,0.2317260944
755,2.0000018834,1.0259573574,0.2317260944
756,2.0000018834,1.0259573574,0.2317260944
757,2.0000018834,1.0259573574,0.2317260944
758,2.0000018834,1.0259573574,0.2317260944
759,2.0000018834,1.0259573574,0.2317260944
760,2.0000018834,1.0259573574,0.2317260944
761,2.0000018834,1.0259573574,0.2317260944
762,2.0000018834,1.0259573574,0.2317260944
763,2.0000018834,1.0259573574,0.2317260944
764,2.0000018834,1.0259573574,0.2317260944
765,2.0000018834,1.0259573574,0.2317260944
766,2.0000018834,1.0259573574,0.2317260944
767,2.0000018834,1.0259573574,0.2317260944
768,2.0000018834,1.0259573574,0.2317260944
769,2.0000018834,1.0259573574,0.2317260944
770,2.0000018834,1.0259573574,0.2317260944
771,2.0000018834,1.0259573574,0.2317260944
772,2.0000018834,1.0259573574,0.2317260944
773,2.0000018834,1.0259573574,0.2317260944
774,2.0000018834,1.0259573574,0.2317260944
775,2.0000018834,1.0259573574,0.2317260944
776,2.0000018834,1.0259573574,0.2317260944
777,2.0000018834,1.0259573574,0.2317260944
778,2.0000018834,1.0259573574,0.2317260944
779,2.0000018834,1.0259573574,0.2317260944
780,2.0000018834,1.0259573574,0.2317260944
781,2.0000018834,1.0259573574,0.2317260944
782,2.0000018834,1.0259573574,0.2317260944
783,2.0000018834,1.0259573574,0.2317260944
784,2.0000018834,1.0259573574,0.2317260944
785,2.0000018834,1.0259573574,0.2317260944
786,2.0000018834,1.0259573574,0.2317260944
787,2.0000018834,1.0259573574,0.2317260944
788,2.0000018834,1.0259573574,0.2317260944
789,2.0000018834,1.0259573574,0.2317260944
790,2.0000018834,1.0259573574,0.2317260944
791,2.0000018834,1.0259573574,0.2317260944
792,2.0000018834,1.0259573574,0.2317260944
793,2.0000018834,1.0259573574,0.2317260944
794,2.0000018834,1.0259573574,0.2317260944
795,2.0000018834,1.0259573574,0.2317260944
796,2.0000018834,1.0259573574,0.2317260944
797,2.0000018834,1.0259573574,0.2317260944
798,2.0000018834,1.0259573574,0.2317260944
799,2.0000018834,1.0259573574,0.2317260944
800,2.0000018834,1.0259573574,0.2317260944
801,2.0000018834,1.0259573574,0.2317260944
802,2.0000018834,1.0259573574,0.2317260944
803,2.0000018834,1.0259573574,0.2317260944
804,2.0000018834,1.0259573574,0.2317260944
805,2.0000018834,1.0259573574,0.2317260944
806,2.0000018834,1.0259573574,0.2317260944
807,2.0000018834,1.0259573574,0.2317260944
808,2.0000018834,1.0259573574,0.2317260944
809,2.0000018834,1.0259573574,0.2317260944
810,2.0000018834,1.0259573574,0.2317260944
811,2.0000018834,1.0259573574,0.2317260944
812,2.0000018834,1.0259573574,0.2317260944
813,2.0000018834,1.0259573574,0.2317260944
814,2.0000018834,1.0259573574,0.2317260944
815,2.0000018834,1.0259573574,0.2317260944
816,2.0000018834,1.0259573574,0.2317260944
817,2.0000018834,1.0259573574,0.2317260944
818,2.0000018834,1.0259573574,0.2317260944
819,2.0000018834,1.0259573574,0.2317260944
820,2.0000018834,1.0259573574,0.2317260944
821,2.0000018834,1.0259573574,0.2317260944
822,2.0000018834,1.0259573574,0.2317260944
823,2.0000018834,1.0259573574,0.2317260944
824,2.0000018834,1.0259573574,0.2317260944
825,2.0000018834,1.0259573574,0.2317260944
826,2.0000018834,1.0259573574,0.2317260944
827,2.0000018834,1.0259573574,0.2317260944
828,2.0000018834,1.0259573574,0.2317260944
829,2.0000018834,1.0259573574,0.2317260944
830,2.0000018834,1.0259573574,0.2317260944
831,2.0000018834,1.0259573574,0.2317260944
832,2.0000018834,1.0259573574,0.2317260944
833,2.0000018834,1.0259573574,0.2317260944
834,2.0000018834,1.0259573574,0.2317260944
835,2.0000018834,1.0259573574,0.2317260944
836,2.0000018834,1.0259573574,0.2317260944
837,2.0000018834,1.0259573574,0.2317260944
838,2.0000018834,1.0259573574,0.2317260944
839,2.0000018834,1.0259573574,0.2317260944
840,2.0000018834,1.0259573574,0.2317260944
841,2.0000018834,1.0259573574,0.2317260944
842,2.0000018834,1.0259573574,0.2317260944
843,2.0000018834,1.0259573574,0.2317260944
844,2.0000018834,1.0259573574,0.2317260944
845,2.0000018834,1.0259573574,0.2317260944
846,2.0000018834,1.0259573574,0.2317260944
847,2.0000018834,1.0259573574,0.2317260944
848,2.0000018834,1.0259573574,0.2317260944
849,2.0000018834,1.0259573574,0.2317260944
850,2.0000018834,1.0259573574,0.2317260944
851,2.0000018834,1.0259573574,0.2317260944
852,2.0000018834,1.0259573574,0.2317260944
853,2.0000018834,1.0259573574,0.2317260944
854,2.0000018834,1.0259573574,0.2317260944
855,2.0000018834,1.0259573574,0.2317260944
856,2.0000018834,1.0259573574,0.2317260944
857,2.0000018834,1.0259573574,0.2317260944
858,2.0000018834,1.0259573574,0.2317260944
859,2.0000018834,1.0259573574,0.2317260944
860,2.0000018834,1.0259573574,0.2317260944
861,2.0000018834,1.0259573574,0.2317260944
862,2.0000018834,1.0259573574,0.2317260944
863,2.0000018834,1.0259573574,0.2317260944
864,2.0000018834,1.0259573574,0.2317260944
865,2.0000018834,1.0259573574,0.2317260944
866,2.0000018834,1.0259573574,0.2317260944
867,2.0000018834,1.0259573574,0.2317260944
868,2.0000018834,1.0259573574,0.2317260944
869,2.0000018834,1.0259573574,0.2317260944
870,2.0000018834,1.0259573574,0.2317260944
871,2.0000018834,1.0259573574,0.2317260944
872,2.0000018834,1.0259573574,0.2317260944
873,2.0000018834,1.0259573574,0.2317260944
874,2.0000018834,1.0259573574,0.2317260944
875,2.0000018834,1.0259573574,0.2317260944
876,2.0000018834,1.0259573574,0.2317260944
877,2.0000018834,1.0259573574,0.2317260944
878,2.0000018834,1.0259573574,0.2317260944
879,2.0000018834,1.0259573574,0.2317260944
880,2.0000018834,1.0259573574,0.2317260944
881,2.0000018834,1.0259573574,0.2317260944
882,2.0000018834,1.0259573574,0.2317260944
883,2.0000018834,1.0259573574,0.2317260944
884,2.0000018834,1.0259573574,0.2317260944
885,2.0000018834,1.0259573574,0.2317260944
886,2.0000018834,1.0259573574,0.2317260944
887,2.0000018834,1.0259573574,0.2317260944
888,2.0000018834,1.0259573574,0.2317260944
889,2.0000018834,1.0259573574,0.2317260944
890,2.0000018834,1.0259573574,0.2317260944
891,2.0000018834,1.0259573574,0.2317260944
892,2.0000018834,1.0259573574,0.2317260944
893,2.0000018834,1.0259573574,0.2317260944
894,2.0000018834,1.0259573574,0.2317260944
895,2.0000018834,1.0259573574,0.2317260944
896,2.0000018834,1.0259573574,0.2317260944
897,2.0000018834,1.0259573574,0.2317260944
898,2.0000018834,1.0259573574,0.2317260944
899,2.0000018834,1.0259573574,0.2317260944
900,2.0000018834,1.0259573574,0.2317260944
901,2.0000018834,1.0259573574,0.2317260944
902,2.0000018834,1.0259573574,0.2317260944
903,2.0000018834,1.0259573574,0.2317260944
904,2.0000018834,1.0259573574,0.2317260944
905,2.0000018834,1.0259573574,0.2317260944
906,2.0000018834,1.0259573574,0.2317260944
907,2.0000018834,1.0259573574,0.2317260944
908,2.0000018834,1.0259573574,0.2317260944
909,2.0000018834,1.0259573574,0.2317260944
910,2.0000018834,1.0259573574,0.2317260944
911,2.0000018834,1.0259573574,0.2317260944
912,2.0000018834,1.0259573574,0.2317260944
913,2.0000018834,1.0259573574,0.2317260944
914,2.0000018834,1.0259573574,0.2317260944
915,2.0000018834,1.0259573574,0.2317260944
916,2.0000018834,1.0259573574,0.2317260944
917,2.0000018834,1.0259573574,0.2317260944
918,2.0000018834,1.0259573574,0.2317260944
919,2.0000018834,1.0259573574,0.2317260944
920,2.0000018834,1.0259573574,0.2317260944
921,2.0000018834,1.0259573574,0.2317260944
922,2.0000018834,1.0259573574,0.2317260944
923,2.0000018834,1.0259573574,0.2317260944
924,2.0000018834,1.0259573574,0.2317260944
925,2.0000018834,1.0259573574,0.2317260944
926,2.0000018834,1.0259573574,0.2317260944
927,2.0000018834,1.0259573574,0.2317260944
928,2.0000018834,1.0259573574,0.2317260944
929,2.0000018834,1.0259573574,0.2317260944
930,2.0000018834,1.0259573574,0.2317260944
931,2.0000018834,1.0259573574,0.2317260944
932,2.0000018834,1.0259573574,0.2317260944
933,2.0000018834,1.0259573574,0.2317260944
934,2.0000018834,1.0259573574,0.2317260944
935,2.0000018834,1.0259573574,0.2317260944
936,2.0000018834,1.0259573574,0.2317260944
937,2.0000018834,1.0259573574,0.2317260944
938,2.0000018834,1.0259573574,0.2317260944
939,2.0000018834,1.0259573574,0.2317260944
940,2.0000018834,1.0259573574,0.2317260944
941,2.0000018834,1.0259573574,0.2317260944
942,2.0000018834,1.0259573574,0.2317260944
943,2.0000018834,1.0259573574,0.2317260944
944,2.0000018834,1.0259573574,0.2317260944
945,2.0000018834,1.0259573574,0.2317260944
946,2.0000018834,1.0259573574,0.2317260944
947,2.0000018834,1.0259573574,0.2317260944
948,2.0000018834,1.0259573574,0.2317260944
949,2.0000018834,1.0259573574,0.2317260944
950,2.0000018834,1.0259573574,0.2317260944
951,2.0000018834,1.0259573574,0.2317260944
952,2.0000018834,1.0259573574,0.2317260944
953,2.0000018834,1.0259573574,0.2317260944
954,2.0000018834,1.0259573574,0.2317260944
955,2.0000018834,1.0259573574,0.2317260944
956,2.0000018834,1.0259573574,0.2317260944
957,2.0000018834,1.0259573574,0.2317260944
958,2.0000018834,1.0259573574,0.2317260944
959,2.0000018834,1.0259573574,0.2317260944
960,2.0000018834,1.0259573574,0.2317260944
961,2.0000018834,1.0259573574,0.2317260944
962,2.0000018834,1.0259573574,0.2317260944
963,2.0000018834,1.0259573574,0.2317260944
964,2.0000018834,1.0259573574,0.2317260944
965,2.0000018834,1.0259573574,0.2317260944
966,2.0000018834,1.0259573574,0.2317260944
967,2.0000018834,1.0259573574,0.2317260944
968,2.0000018834,1.0259573574,0.2317260944
969,2.0000018834,1.0259573574,0.2317260944
970,2.0000018834,1.0259573574,0.2317260944
971,2.0000018834,1.0259573574,0.2317260944
972,2.0000018834,1.0259573574,0.2317260944
973,2.0000018834,1.0259573574,0.2317260944
974,2.0000018834,1.0259573574,0.2317260944
975,2.0000018834,1.0259573574,0.2317260944
976,2.0000018834,1.0259573574,0.2317260944
977,2.0000018834,1.0259573574,0.2317260944
978,2.0000018834,1.0259573574,0.2317260944
979,2.0000018834,1.0259573574,0.2317260944
980,2.0000018834,1.0259573574,0.2317260944
981,2.0000018834,1.0259573574,0.2317260944
982,2.0000018834,1.0259573574,0.2317260944
983,2.0000018834,1.0259573574,0.2317260944
984,2.0000018834,1.0259573574,0.2317260944
985,2.0000018834,1.0259573574,0.2317260944
986,2.0000018834,1.0259573574,0.2317260944
987,2.0000018834,1.0259573574,0.2317260944
988,2.0000018834,1.0259573574,0.2317260944
989,2.0000018834,1.0259573574,0.2317260944
990,2.0000018834,1.0259573574,0.2317260944
991,2.0000018834,1.0259573574,0.2317260944
992,2.0000018834,1.0259573574,0.2317260944
993,2.0000018834,1.0259573574,0.2317260944
994,2.0000018834,1.0259573574,0.2317260944
995,2.0000018834,1.0259573574,0.2317260944
996,2.0000018834,1.0259573574,0.2317260944
997,2.0000018834,1.0259573574,0.2317260944
998,2.0000018834,1.0259573574,0.2317260944
999,2.0000018834,1.0259573574,0.2317260944
1000,2.0000018834,1.0259573574,0.2317260944
1001,2.0000018834,1.0259573574,0.2317260944
1002,2.0000018834,1.0259573574,0.2317260944
1003,2.0000018834,1.0259573574,0.2317260944
1004,2.0000018834,1.0259573574,0.2317260944
1005,2.0000018834,1.0259573574,0.2317260944
1006,2.0000018834,1.0259573574,0.2317260944
1007,2.0000018834,1.0259573574,0.2317260944
1008,2.0000018834,1.0259573574,0.2317260944
1009,2.0000018834,1.0259573574,0.2317260944
1010,2.0000018834,1.0259573574,0.2317260944
1011,2.0000018834,1.0259573574,0.2317260944
1012,2.0000018834,1.0259573574,0.2317260944
1013,2.0000018834,1.0259573574,0.2317260944
1014,2.0000018834,1.0259573574,0.2317260944
1015,2.0000018834,1.0259573574,0.2317260944
1016,2.0000018834,1.0259573574,0.2317260944
1017,2.0000018834,1.0259573574,0.2317260944
1018,2.0000018834,1.0259573574,0.2317260944
1019,2.0000018834,1.0259573574,0.2317260944
1020,2.0000018834,1.0259573574,0.2317260944
1021,2.0000018834,1.0259573574,0.2317260944
1022,2.0000018834,1.0259573574,0.2317260944
1023,2.0000018834,1.0259573574,0.2317260944
1024,2.0000018834,1.0259573574,0.2317260944
1025,2.0000018834,1.0259573574,0.2317260944
1026,2.0000018834,1.0259573574,0.2317260944
1027,2.0000018834,1.0259573574,0.2317260944
1028,2.0000018834,1.0259573574,0.2317260944
1029,2.0000018834,1.0259573574,0.2317260944
1030,2.0000018834,1.0259573574,0.2317260944
1031,2.0000018834,1.0259573574,0.2317260944
1032,2.0000018834,1.0259573574,0.2317260944
1033,2.0000018834,1.0259573574,0.2317260944
1034,2.0000018834,1.0259573574,0.2317260944
1035,2.0000018834,1.0259573574,0.2317260944
1036,2.0000018834,1.0259573574,0.2317260944
1037,2.0000018834,1.0259573574,0.2317260944
1038,2.0000018834,1.0259573574,0.2317260944
1039,2.0000018834,1.0259573574,0.2317260944
1040,2.0000018834,1.0259573574,0.2317260944
1041,2.0000018834,1.0259573574,0.2317260944
1042,2.0000018834,1.0259573574,0.2317260944
1043,2.0000018834,1.0259573574,0.2317260944
1044,2.0000018834,1.0259573574,0.2317260944
1045,2.0000018834,1.0259573574,0.2317260944
1046,2.0000018834,1.0259573574,0.2317260944
